manifest_index,source_file,cleaned_file_manifest,cleaned_file_local,cleaned_file_exists,cleaned_chars_manifest,has_competition_term_anywhere,business_file_manifest,has_business_section
5618,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1905216\2023-03-24__World Omni Auto Receivables Trust 2022-A__0001104659-23-036483.txt,2023_10K_cleaned\2023-03-24__World Omni Auto Receivables Trust 2022-A__0001104659-23-036483.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__World Omni Auto Receivables Trust 2022-A__0001104659-23-036483.txt,True,15021,False,,False
5619,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1905242\2023-03-31__Santander Drive Auto Receivables Trust 2022-1__0001193125-23-086319.txt,2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-1__0001193125-23-086319.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-1__0001193125-23-086319.txt,True,8989,False,,False
5620,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1905655\2023-06-29__Nissan Auto Receivables 2022-A Owner Trust__0001193125-23-178462.txt,2023_10K_cleaned\2023-06-29__Nissan Auto Receivables 2022-A Owner Trust__0001193125-23-178462.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-29__Nissan Auto Receivables 2022-A Owner Trust__0001193125-23-178462.txt,True,8603,False,,False
5625,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1907059\2023-03-20__Benchmark 2022-B33 Mortgage Trust__0001888524-23-003569.txt,2023_10K_cleaned\2023-03-20__Benchmark 2022-B33 Mortgage Trust__0001888524-23-003569.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-20__Benchmark 2022-B33 Mortgage Trust__0001888524-23-003569.txt,True,78739,False,,False
5628,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1907569\2023-03-15__BANK 2022-BNK40__0001888524-23-003280.txt,2023_10K_cleaned\2023-03-15__BANK 2022-BNK40__0001888524-23-003280.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__BANK 2022-BNK40__0001888524-23-003280.txt,True,55961,False,,False
5629,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1907570\2023-03-31__Exeter Automobile Receivables Trust 2022-1__0000929638-23-001045.txt,2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-1__0000929638-23-001045.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-1__0000929638-23-001045.txt,True,13004,False,,False
5632,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1907872\2023-03-24__World Omni Automobile Lease Securitization Trust 2022-A__0001104659-23-036511.txt,2023_10K_cleaned\2023-03-24__World Omni Automobile Lease Securitization Trust 2022-A__0001104659-23-036511.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__World Omni Automobile Lease Securitization Trust 2022-A__0001104659-23-036511.txt,True,15993,False,,False
5637,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1910466\2023-03-30__CNH Equipment Trust 2022-A__0001104659-23-039023.txt,2023_10K_cleaned\2023-03-30__CNH Equipment Trust 2022-A__0001104659-23-039023.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__CNH Equipment Trust 2022-A__0001104659-23-039023.txt,True,15040,False,,False
5638,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1910595\2023-03-16__AmeriCredit Automobile Receivables Trust 2022-1__0001910595-23-000010.txt,2023_10K_cleaned\2023-03-16__AmeriCredit Automobile Receivables Trust 2022-1__0001910595-23-000010.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__AmeriCredit Automobile Receivables Trust 2022-1__0001910595-23-000010.txt,True,9272,False,,False
5640,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1910923\2023-03-28__Cleco Securitization I LLC__0001910923-23-000005.txt,2023_10K_cleaned\2023-03-28__Cleco Securitization I LLC__0001910923-23-000005.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Cleco Securitization I LLC__0001910923-23-000005.txt,True,12054,False,,False
5641,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1910975\2023-04-18__Rapid Line Inc.__0001683168-23-002515.txt,2023_10K_cleaned\2023-04-18__Rapid Line Inc.__0001683168-23-002515.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-18__Rapid Line Inc.__0001683168-23-002515.txt,True,52348,False,,False
5643,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1911467\2023-03-29__Circle Energy, Inc._NV__0001096906-23-000666.txt","2023_10K_cleaned\2023-03-29__Circle Energy, Inc._NV__0001096906-23-000666.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Circle Energy, Inc._NV__0001096906-23-000666.txt",True,155690,True,,False
5645,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1911818\2023-01-26__John Deere Owner Trust 2022__0001558370-23-000597.txt,2023_10K_cleaned\2023-01-26__John Deere Owner Trust 2022__0001558370-23-000597.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-01-26__John Deere Owner Trust 2022__0001558370-23-000597.txt,True,12443,False,,False
5647,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1912509\2023-03-13__Benchmark 2022-B34 Mortgage Trust__0001888524-23-003100.txt,2023_10K_cleaned\2023-03-13__Benchmark 2022-B34 Mortgage Trust__0001888524-23-003100.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__Benchmark 2022-B34 Mortgage Trust__0001888524-23-003100.txt,True,49606,False,,False
5649,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1912724\2023-03-29__Morgan Stanley Capital I Trust 2022-L8__0001888524-23-004501.txt,2023_10K_cleaned\2023-03-29__Morgan Stanley Capital I Trust 2022-L8__0001888524-23-004501.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Morgan Stanley Capital I Trust 2022-L8__0001888524-23-004501.txt,True,69434,False,,False
5651,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1913196\2023-03-23__Hyundai Auto Receivables Trust 2022-A__0001104659-23-035966.txt,2023_10K_cleaned\2023-03-23__Hyundai Auto Receivables Trust 2022-A__0001104659-23-035966.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-23__Hyundai Auto Receivables Trust 2022-A__0001104659-23-035966.txt,True,10518,False,,False
5652,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1913577\2023-03-17__Denali Capital Acquisition Corp.__0001575872-23-000375.txt,2023_10K_cleaned\2023-03-17__Denali Capital Acquisition Corp.__0001575872-23-000375.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__Denali Capital Acquisition Corp.__0001575872-23-000375.txt,True,198937,True,,False
5653,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1913593\2023-03-16__BBCMS Mortgage Trust 2022-C15__0001888524-23-003381.txt,2023_10K_cleaned\2023-03-16__BBCMS Mortgage Trust 2022-C15__0001888524-23-003381.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__BBCMS Mortgage Trust 2022-C15__0001888524-23-003381.txt,True,92287,False,,False
5656,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1913963\2023-03-31__Santander Drive Auto Receivables Trust 2022-2__0001193125-23-086321.txt,2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-2__0001193125-23-086321.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-2__0001193125-23-086321.txt,True,8948,False,,False
5659,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1914281\2023-03-27__Toyota Auto Receivables 2022-B Owner Trust__0000929638-23-000931.txt,2023_10K_cleaned\2023-03-27__Toyota Auto Receivables 2022-B Owner Trust__0000929638-23-000931.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Toyota Auto Receivables 2022-B Owner Trust__0000929638-23-000931.txt,True,14073,False,,False
5662,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1915380\2023-03-30__dMY Squared Technology Group, Inc.__0001193125-23-085606.txt","2023_10K_cleaned\2023-03-30__dMY Squared Technology Group, Inc.__0001193125-23-085606.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__dMY Squared Technology Group, Inc.__0001193125-23-085606.txt",True,407708,True,,False
5663,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1915657\2023-02-28__HF Sinclair Corp__0001915657-23-000015.txt,2023_10K_cleaned\2023-02-28__HF Sinclair Corp__0001915657-23-000015.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-28__HF Sinclair Corp__0001915657-23-000015.txt,True,559523,True,,False
5664,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1916018\2023-03-15__Wells Fargo Commercial Mortgage Trust 2022-C62__0001888524-23-003227.txt,2023_10K_cleaned\2023-03-15__Wells Fargo Commercial Mortgage Trust 2022-C62__0001888524-23-003227.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__Wells Fargo Commercial Mortgage Trust 2022-C62__0001888524-23-003227.txt,True,45454,False,,False
5665,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1916232\2023-03-16__GM Financial Consumer Automobile Receivables Trust 2022-2__0001916232-23-000009.txt,2023_10K_cleaned\2023-03-16__GM Financial Consumer Automobile Receivables Trust 2022-2__0001916232-23-000009.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__GM Financial Consumer Automobile Receivables Trust 2022-2__0001916232-23-000009.txt,True,9412,False,,False
5666,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1916379\2023-03-30__Volkswagen Auto Lease Trust 2022-A__0001104659-23-038953.txt,2023_10K_cleaned\2023-03-30__Volkswagen Auto Lease Trust 2022-A__0001104659-23-038953.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Volkswagen Auto Lease Trust 2022-A__0001104659-23-038953.txt,True,28947,False,,False
5669,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1917698\2023-03-23__Ford Credit Auto Lease Trust 2022-A__0001917698-23-000015.txt,2023_10K_cleaned\2023-03-23__Ford Credit Auto Lease Trust 2022-A__0001917698-23-000015.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-23__Ford Credit Auto Lease Trust 2022-A__0001917698-23-000015.txt,True,11766,False,,False
5670,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1918072\2023-03-31__PG&E Wildfire Recovery Funding LLC__0001918072-23-000006.txt,2023_10K_cleaned\2023-03-31__PG&E Wildfire Recovery Funding LLC__0001918072-23-000006.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__PG&E Wildfire Recovery Funding LLC__0001918072-23-000006.txt,True,13125,False,,False
5673,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1918694\2023-05-31__Medies__0001683168-23-003786.txt,2023_10K_cleaned\2023-05-31__Medies__0001683168-23-003786.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-31__Medies__0001683168-23-003786.txt,True,54119,True,,False
5674,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1918884\2023-03-31__Metaterra Corp.__0001477932-23-002073.txt,2023_10K_cleaned\2023-03-31__Metaterra Corp.__0001477932-23-002073.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Metaterra Corp.__0001477932-23-002073.txt,True,35913,False,,False
5675,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1919984\2023-03-16__GM Financial Automobile Leasing Trust 2022-2__0001919984-23-000010.txt,2023_10K_cleaned\2023-03-16__GM Financial Automobile Leasing Trust 2022-2__0001919984-23-000010.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__GM Financial Automobile Leasing Trust 2022-2__0001919984-23-000010.txt,True,12599,False,,False
5677,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1920442\2023-03-29__BANK 2022-BNK41__0001888524-23-004559.txt,2023_10K_cleaned\2023-03-29__BANK 2022-BNK41__0001888524-23-004559.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__BANK 2022-BNK41__0001888524-23-004559.txt,True,58447,False,,False
5679,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1920761\2023-03-31__Exeter Automobile Receivables Trust 2022-2__0000929638-23-001046.txt,2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-2__0000929638-23-001046.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-2__0000929638-23-001046.txt,True,13301,False,,False
5681,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1921031\2023-03-23__Harley-Davidson Motorcycle Trust 2022-A__0001628280-23-009002.txt,2023_10K_cleaned\2023-03-23__Harley-Davidson Motorcycle Trust 2022-A__0001628280-23-009002.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-23__Harley-Davidson Motorcycle Trust 2022-A__0001628280-23-009002.txt,True,11733,False,,False
5682,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1921064\2023-03-30__BENCHMARK 2022-B35 MORTGAGE TRUST__0001888524-23-004621.txt,2023_10K_cleaned\2023-03-30__BENCHMARK 2022-B35 MORTGAGE TRUST__0001888524-23-004621.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__BENCHMARK 2022-B35 MORTGAGE TRUST__0001888524-23-004621.txt,True,34004,False,,False
5683,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1921318\2023-03-28__BMW Vehicle Owner Trust 2022-A__0000929638-23-000992.txt,2023_10K_cleaned\2023-03-28__BMW Vehicle Owner Trust 2022-A__0000929638-23-000992.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__BMW Vehicle Owner Trust 2022-A__0000929638-23-000992.txt,True,14315,False,,False
5684,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1921745\2023-05-26__CarMax Auto Owner Trust 2022-2__0001921745-23-000028.txt,2023_10K_cleaned\2023-05-26__CarMax Auto Owner Trust 2022-2__0001921745-23-000028.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-26__CarMax Auto Owner Trust 2022-2__0001921745-23-000028.txt,True,9044,False,,False
5687,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1922474\2023-03-24__Ally Auto Receivables Trust 2022-1__0001922474-23-000021.txt,2023_10K_cleaned\2023-03-24__Ally Auto Receivables Trust 2022-1__0001922474-23-000021.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Ally Auto Receivables Trust 2022-1__0001922474-23-000021.txt,True,15528,False,,False
5691,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1922981\2023-04-14__Diligent Capital Holdings, Inc.__0001477932-23-002550.txt","2023_10K_cleaned\2023-04-14__Diligent Capital Holdings, Inc.__0001477932-23-002550.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-14__Diligent Capital Holdings, Inc.__0001477932-23-002550.txt",True,26303,False,,False
5692,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1923840\2023-03-29__Third Harmonic Bio, Inc.__0000950170-23-010435.txt","2023_10K_cleaned\2023-03-29__Third Harmonic Bio, Inc.__0000950170-23-010435.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Third Harmonic Bio, Inc.__0000950170-23-010435.txt",True,520619,True,,False
5693,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1924168\2023-03-24__Capital One Prime Auto Receivables Trust 2022-1__0001924168-23-000013.txt,2023_10K_cleaned\2023-03-24__Capital One Prime Auto Receivables Trust 2022-1__0001924168-23-000013.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Capital One Prime Auto Receivables Trust 2022-1__0001924168-23-000013.txt,True,10798,False,,False
5694,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1924780\2023-03-14__BBCMS Mortgage Trust 2022-C16__0001888524-23-003198.txt,2023_10K_cleaned\2023-03-14__BBCMS Mortgage Trust 2022-C16__0001888524-23-003198.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__BBCMS Mortgage Trust 2022-C16__0001888524-23-003198.txt,True,83546,False,,False
5695,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1924870\2023-03-31__Citigroup Commercial Mortgage Trust 2022-GC48__0001888524-23-004871.txt,2023_10K_cleaned\2023-03-31__Citigroup Commercial Mortgage Trust 2022-GC48__0001888524-23-004871.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Citigroup Commercial Mortgage Trust 2022-GC48__0001888524-23-004871.txt,True,32392,False,,False
5696,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1924957\2023-03-31__Santander Drive Auto Receivables Trust 2022-3__0001193125-23-086151.txt,2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-3__0001193125-23-086151.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-3__0001193125-23-086151.txt,True,8924,False,,False
5699,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1926900\2023-03-15__BANK 2022-BNK42__0001888524-23-003311.txt,2023_10K_cleaned\2023-03-15__BANK 2022-BNK42__0001888524-23-003311.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__BANK 2022-BNK42__0001888524-23-003311.txt,True,49543,False,,False
5700,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1926999\2023-03-24__World Omni Auto Receivables Trust 2022-B__0001104659-23-036484.txt,2023_10K_cleaned\2023-03-24__World Omni Auto Receivables Trust 2022-B__0001104659-23-036484.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__World Omni Auto Receivables Trust 2022-B__0001104659-23-036484.txt,True,15043,False,,False
5701,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1927678\2023-03-17__Benchmark 2022-B36 Mortgage Trust__0001888524-23-003536.txt,2023_10K_cleaned\2023-03-17__Benchmark 2022-B36 Mortgage Trust__0001888524-23-003536.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__Benchmark 2022-B36 Mortgage Trust__0001888524-23-003536.txt,True,39100,False,,False
5704,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1929381\2023-03-16__AmeriCredit Automobile Receivables Trust 2022-2__0001929381-23-000013.txt,2023_10K_cleaned\2023-03-16__AmeriCredit Automobile Receivables Trust 2022-2__0001929381-23-000013.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__AmeriCredit Automobile Receivables Trust 2022-2__0001929381-23-000013.txt,True,8387,False,,False
5710,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1930284\2023-06-29__Nissan Auto Lease Trust 2022-A__0001193125-23-178444.txt,2023_10K_cleaned\2023-06-29__Nissan Auto Lease Trust 2022-A__0001193125-23-178444.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-29__Nissan Auto Lease Trust 2022-A__0001193125-23-178444.txt,True,9388,False,,False
5713,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1931330\2023-03-31__Exeter Automobile Receivables Trust 2022-3__0000929638-23-001047.txt,2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-3__0000929638-23-001047.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-3__0000929638-23-001047.txt,True,13251,False,,False
5715,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1931934\2023-03-22__Ford Credit Auto Owner Trust 2022-B__0001931934-23-000015.txt,2023_10K_cleaned\2023-03-22__Ford Credit Auto Owner Trust 2022-B__0001931934-23-000015.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__Ford Credit Auto Owner Trust 2022-B__0001931934-23-000015.txt,True,8444,False,,False
5717,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1932377\2023-03-16__GM Financial Consumer Automobile Receivables Trust 2022-3__0001932377-23-000009.txt,2023_10K_cleaned\2023-03-16__GM Financial Consumer Automobile Receivables Trust 2022-3__0001932377-23-000009.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__GM Financial Consumer Automobile Receivables Trust 2022-3__0001932377-23-000009.txt,True,8527,False,,False
5719,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1932485\2023-03-23__Hyundai Auto Receivables Trust 2022-B__0001104659-23-035967.txt,2023_10K_cleaned\2023-03-23__Hyundai Auto Receivables Trust 2022-B__0001104659-23-035967.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-23__Hyundai Auto Receivables Trust 2022-B__0001104659-23-035967.txt,True,10506,False,,False
5720,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1932997\2023-03-30__BMO 2022-C2 Mortgage Trust__0001888524-23-004812.txt,2023_10K_cleaned\2023-03-30__BMO 2022-C2 Mortgage Trust__0001888524-23-004812.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__BMO 2022-C2 Mortgage Trust__0001888524-23-004812.txt,True,37407,False,,False
5721,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1933359\2023-06-02__Natics Corp.__0001683168-23-003820.txt,2023_10K_cleaned\2023-06-02__Natics Corp.__0001683168-23-003820.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-02__Natics Corp.__0001683168-23-003820.txt,True,51226,False,,False
5723,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1933877\2023-03-27__Toyota Auto Receivables 2022-C Owner Trust__0000929638-23-000932.txt,2023_10K_cleaned\2023-03-27__Toyota Auto Receivables 2022-C Owner Trust__0000929638-23-000932.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Toyota Auto Receivables 2022-C Owner Trust__0000929638-23-000932.txt,True,14088,False,,False
5725,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1934479\2023-05-26__CarMax Auto Owner Trust 2022-3__0001934479-23-000027.txt,2023_10K_cleaned\2023-05-26__CarMax Auto Owner Trust 2022-3__0001934479-23-000027.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-26__CarMax Auto Owner Trust 2022-3__0001934479-23-000027.txt,True,9084,False,,False
5726,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1934741\2023-01-26__John Deere Owner Trust 2022-B__0001558370-23-000593.txt,2023_10K_cleaned\2023-01-26__John Deere Owner Trust 2022-B__0001558370-23-000593.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-01-26__John Deere Owner Trust 2022-B__0001558370-23-000593.txt,True,12417,False,,False
5728,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1934902\2023-03-31__Santander Drive Auto Receivables Trust 2022-4__0001193125-23-086148.txt,2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-4__0001193125-23-086148.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-4__0001193125-23-086148.txt,True,8934,False,,False
5731,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1935132\2023-03-16__GM Financial Automobile Leasing Trust 2022-3__0001935132-23-000010.txt,2023_10K_cleaned\2023-03-16__GM Financial Automobile Leasing Trust 2022-3__0001935132-23-000010.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__GM Financial Automobile Leasing Trust 2022-3__0001935132-23-000010.txt,True,12607,False,,False
5732,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1935951\2023-03-24__World Omni Auto Receivables Trust 2022-C__0001104659-23-036485.txt,2023_10K_cleaned\2023-03-24__World Omni Auto Receivables Trust 2022-C__0001104659-23-036485.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__World Omni Auto Receivables Trust 2022-C__0001104659-23-036485.txt,True,15088,False,,False
5735,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1936748\2023-03-24__Capital One Prime Auto Receivables Trust 2022-2__0001936748-23-000012.txt,2023_10K_cleaned\2023-03-24__Capital One Prime Auto Receivables Trust 2022-2__0001936748-23-000012.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Capital One Prime Auto Receivables Trust 2022-2__0001936748-23-000012.txt,True,10859,False,,False
5736,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1936756\2023-03-31__Next Bridge Hydrocarbons, Inc.__0001199835-23-000181.txt","2023_10K_cleaned\2023-03-31__Next Bridge Hydrocarbons, Inc.__0001199835-23-000181.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Next Bridge Hydrocarbons, Inc.__0001199835-23-000181.txt",True,250267,True,,False
5737,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1937096\2023-03-15__BANK 2022-BNK43__0001888524-23-003332.txt,2023_10K_cleaned\2023-03-15__BANK 2022-BNK43__0001888524-23-003332.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__BANK 2022-BNK43__0001888524-23-003332.txt,True,46710,False,,False
5738,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1937365\2023-03-30__CNH Equipment Trust 2022-B__0001104659-23-039031.txt,2023_10K_cleaned\2023-03-30__CNH Equipment Trust 2022-B__0001104659-23-039031.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__CNH Equipment Trust 2022-B__0001104659-23-039031.txt,True,15103,False,,False
5739,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1937619\2023-06-23__Honda Auto Receivables 2022-2 Owner Trust__0000950170-23-029584.txt,2023_10K_cleaned\2023-06-23__Honda Auto Receivables 2022-2 Owner Trust__0000950170-23-029584.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-23__Honda Auto Receivables 2022-2 Owner Trust__0000950170-23-029584.txt,True,14895,False,,False
5742,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1937985\2023-03-14__BBCMS Mortgage Trust 2022-C17__0001888524-23-003205.txt,2023_10K_cleaned\2023-03-14__BBCMS Mortgage Trust 2022-C17__0001888524-23-003205.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__BBCMS Mortgage Trust 2022-C17__0001888524-23-003205.txt,True,66602,False,,False
5745,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1938338\2023-03-31__GlobalTech Corp__0001477932-23-002097.txt,2023_10K_cleaned\2023-03-31__GlobalTech Corp__0001477932-23-002097.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__GlobalTech Corp__0001477932-23-002097.txt,True,366835,True,,False
